time,language,tweets
2021-04-01 21:53:52,en,Digital Citizenship Tip:  Posting W/ Your COVID Vaccine Card  https://t.co/MSlFBqXnjY #bisdconnect #bisdwired #txed #edtech https://t.co/Uz9jr07tFz
2021-04-01 21:53:52,en,"@YamahaRD125YPVS @VancityReynolds @jessicamalaty Okay but he got the vaccine to lessen the chances of getting it 
and it's covid, it's a virus that kills people and yes you have to still wear a mask and stay 6 ft apart for safety"
2021-04-01 21:53:49,en,"Have questions about the COVID-19 vaccine and how to sign up? @HealthierHere is hosting a Q&amp;A session April 6! Join them, register for the event today 👇 https://t.co/D42Sw3LLkl"
2021-04-01 21:53:48,en,Marjorie Taylor Greene's Bill Would Allow People to Sue for COVID-19 Vaccine Discrimination https://t.co/TG9SODAJni
2021-04-01 21:53:46,it,"a proposito di #Pfizer al momento la durata della protezione è a 6 mesi 
non 9 o più [#piazzapulita] 
https://t.co/l8ES0u4n2K"
2021-04-01 21:53:46,en,@JacobiRonit Hello -We encourage you to visit https://t.co/g2qXR14z6k and find your state to check your eligibility and learn how to register for the vaccine. Thank you!
2021-04-01 21:53:42,ro,Pfizer COVID vaccine's second-dose side effects surprise ER doctor David Caldicott https://t.co/sNsYyTzkUQ
2021-04-01 21:53:40,en,"There is no risk now as it stands without a vaccine passport. There is no justification for vaccine passports, ever. This will not stop with just these Covid vaccines. We cannot let this happen. https://t.co/CHJufI5RQ4"
2021-04-01 21:53:39,en,"By the time this Virus has run its course a tree trillion debt hole will appear across the Euro Zone. The Virus will eventually pass with the upcoming Vaccine rollout, the debt hole won't. Unless a covid debt forgiveness comes to play i fear for the European project. #TonightVMTV"
2021-04-01 21:53:39,en,"@Mosterati31 @RubinReport Your statement about the vaccine only addresses the short term, and the rates of vaccine related consequences are far less likely to be reported than Covid related complications. For the record I’m absolutely pro vaccine generally. But most vaccines are tested for nearly a decade"
2021-04-01 21:53:37,en,If you can still get covid after getting the vaccine what was the point https://t.co/fI2pBhgD1E
2021-04-01 21:53:35,en,"Ain't it funny....@ScottMorrisonMP
had logistical might with #robodebt.but he has NO CLUE how to get a life saving #COVIDVaccination to our elderly and infirm your a joke #scottyboy #ScottyTheGaslighter
#ScottytheCoward #ScottyFromPhotoOps #auspol #nswpol
https://t.co/72Njjp7nyP"
2021-04-01 21:53:33,en,Yikes. We can’t even get enough vaccine to keep human beings from dying but they’re gonna spend some extra times getting the dogs and cats covid free https://t.co/Ql7ja1HsKh
2021-04-01 21:53:30,en,NSW complains about lack of Covid vaccine rollout details from federal government https://t.co/vdjM5jFBoF
2021-04-01 21:53:27,en,"Ohhhh ok ok alright. State of CA requiring jobs to pay you back for PTO you used got anything COVID related including going to get the vaccine and being off due to vaccine symptoms. 

BET!"
2021-04-01 21:53:22,en,"Still no COVID vaccine.  Enrolled at 10 different ""sites"" around me but not ONE call yet?  This is getting frustrating.  Done dealing with COVID shit"
2021-04-01 21:53:20,en,Got my COVID vaccine date for this Saturday 🥰
2021-04-01 21:53:19,en,"@faithdefender In other words, 8 out of every 100,000 people vaccinated have gotten Covid-19. The efficacy has been published at 95%, or 5 out of every 100. I’d say the vaccine is doing it’s job!"
2021-04-01 21:53:19,da,"WTAF, Riverside-San Bernadino?https://t.co/xBLN4MsFpL https://t.co/cHVZl7PrrW"
2021-04-01 21:53:16,en,BREAKING: Dr. Fauci Admits COVID Vaccine May Not Be Safe https://t.co/ypHiyMh5WR
2021-04-01 21:53:15,en,I JUST GOT THE COVID VACCINE YAAAAAS!!!
2021-04-01 21:53:04,en,“entific manner. Such a cavalier approach to vaccine safety creates ” — Doctors for Covid Ethics https://t.co/3oBzBB810D
2021-04-01 21:53:03,und,@et2ski @CANCELtheGOP @Jim_Jordan https://t.co/OizkUPJyQZ
2021-04-01 21:53:02,en,30 years ago today I emigrated to Canada.  🇨🇦 Best geographical move ever. 9 years ago today I joined @HUBInsurance  Best career move ever. 2 hours ago I got my first Covid vaccine. Best vaccination I’ve had in over 50 years.
2021-04-01 21:53:01,en,The Covid antibodies inside my bloodstream after I get the vaccine https://t.co/7VpinlrE6d
2021-04-01 21:53:00,en,"@DrTomFrieden Honest question: if Pfizer is not blocking infections until week 5 after the first dose, why does the infection rate after 2 weeks look *exactly* like the infection rate after 5 weeks?

This just feels very misleading. We can communicate better.

https://t.co/hexbgeTYBo"
2021-04-01 21:52:57,en,"Is it OK to feel smug? Seattle area tops the U.S. for willingness to get a COVID vaccine, after a shift in attitudes; via @genebalk  https://t.co/bFSu6oJNK6 via @seattletimes"
2021-04-01 21:52:56,en,"racking up the dubs this week

https://t.co/ODunq28pQX"
2021-04-01 21:52:55,en,"@Richard_Florida @wendy_waters @PolyEyebrow Finally, looking at national-level stats extrapolating a uniform trend among subgroups can be a risky proposition. https://t.co/2It9qda6Mj"
2021-04-01 21:52:54,en,"Ferris State University getting nearly 2,500 COVID-19 vaccine doses for students, staff https://t.co/PCqMQYgXg0"
2021-04-01 21:52:49,en,it’s weird af seeing people who don’t take COVID seriously get the vaccine
2021-04-01 21:52:49,en,Why you can’t compare Covid-19 vaccines https://t.co/BaBBoO0CPx
2021-04-01 21:52:46,en,"California did not ""rush"" to vaccinate ANYONE; its initial rollout was bumpy and slow, precisely because the state focused more on equity than efficiency. Want to vaccinate more trans people? Don't delay distribution with overly complicated rules.
https://t.co/riAIEe9sRL"
2021-04-01 21:52:40,en,"As the vaccine for Covid becomes more widely available for everyone, do you support the use/enforcement of Vaccine “Passports”?"
2021-04-01 21:52:40,en,"I would never tell my job I got the Covid vaccine, the way that Covid runs rampant there. I’m quarantining with pay every time the breakroom had been exposed"
2021-04-01 21:52:38,en,Vaccine volley: debate rages over ambivalence of tennis professionals https://t.co/PSm4ogXZRe
2021-04-01 21:52:33,en,i’m anti vax after my covid vaccine... shit has me down bad
2021-04-01 21:52:32,en,"If you're looking for work in Virginia Beach, VA, check out this #pharmacy #pharmtech job via the link in our bio: COVID 19 Vaccine Support - Pharmacy Technician at CVS Health"
2021-04-01 21:52:31,en,GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout - The Sydney Morning Herald The consistency of Morrison’s fails is astounding. https://t.co/7Vpk0wiYIh
2021-04-01 21:52:29,en,"First Covid vaccine ✔️

Now we wait and see if I feel like butthole tomorrow"
2021-04-01 21:52:28,en,@DailyMirror So sad but does it not make you wonder with all the variants of covid we have a vaccine in 10 month but with cancer and all it’s variants we don’t have a cure In past 3 decades 🤔🤔🤔🤔🤔🤔
2021-04-01 21:52:26,en,"@BorisJohnson @SteveBakerHW @Mark_J_Harper @MattHancock

https://t.co/0Zi67RS636

""Mr Johnson’s ‘roadmap’ for lifting almost all restrictions by June 21 could now be dependent on a functioning vaccine passport programme.""

Any comment? Goalposts shift again."
2021-04-01 21:52:24,en,"More than 7,500 appointments are available. @renownhealth will begin administering shots for people 16 and older starting next Tuesday.
https://t.co/egvzLEMqxi"
2021-04-01 21:52:23,en,"The pass is part of a growing but disjointed effort to provide vaccine ""passports"" or certifications so people won't have to hang on to a dog-eared piece of paper, worry about privacy or forgeries, or fork over extra cash to prove they're not contagious. https://t.co/jWszUefvUh"
2021-04-01 21:52:22,en,"“The Mail can also reveal that Mr Johnson’s ‘roadmap’ for lifting almost all restrictions by June 21 could now be dependent on a functioning vaccine passport programme.”

F***ing charlatan.

https://t.co/Ptur2TikaL"
2021-04-01 21:52:21,en,"@jkenney blaming the surge of covid variant cases on the Federal government’s vaccine procurement is a rich load of putrid nonsense. But, hey!, this will be the “last” wave and we will all have “the best summer ever”.  Never believe a word this man speaks or writes. #FireTheUCP"
2021-04-01 21:52:18,en,@drdagly @HMCHeather How can it be recommended when it wasn’t tested and when there have been other vaccines in the past that caused birth defects. Why wasn’t it tested? I would think a pregnant person’s level of exposure to covid would be weighed when deciding whether to take a risk with a vaccine.
2021-04-01 21:52:15,en,New vaccine clinic in Grande Prairie. A new large-scale vaccination site will open in Grande Prairie to help more residents access the COVID-19 vaccine: https://t.co/tvFT17VTs0 #COVID19AB
2021-04-01 21:52:11,en,Don’t freak out if you get these side effects from a Covid-19 vaccine. They can actually be a good sign https://t.co/S4Of97ztNT
2021-04-01 21:52:04,en,The day of getting the Covid vaccine vs the next day https://t.co/9VSltwwq2c
2021-04-01 21:52:04,en,"NEW: Kaiser Permanente - La Medical Center Area on 05-21, 05-23, 05-24, 05-25, 05-26
Total Appointments at Location: 71
Address: 3782 W Martin Luther King Jr, Los Angeles, CA 90008
Posted @ 1617313924
https://t.co/aDCTOi72AM"
2021-04-01 21:51:59,en,"@MarkMur00466922 @TheJordanRachel I don’t want it because I have a higher percentage chance of having a negative side effect from the MRNA vaccine than a negative side effect from Covid-19. Until that changes, no need to get vaccine. I am not anti-VAX at all, but I am not high risk for Covid complications either."
2021-04-01 21:51:58,en,"BioPharmCatalyst updates 04/01/21:

$UTHR FDA approval +15%
$EBS COVID vaccine manufacturing issues -13%
$AMTI +44%; $CYCN +18%
$AZRX -24%; $LVTX -14%

Pipeline updates $ALT $LPTX $BYSI $GILD $KDMN $ONTX $PASG $RLMD $SWTX $SYN 

https://t.co/5n8Ft8QRta"
2021-04-01 21:51:55,en,My mother gets her second dose of The Covid vaccine next week and I’m so nervous for her😭😭
2021-04-01 21:51:55,en,Last year in March my dad was in the hospital for a week battling covid and covid kicked my ass for about a week. Today my parents received their 2nd doses of the vaccine. Feels really good and hope more and more have success booking appts for their loved ones. 🙏🏽
2021-04-01 21:51:52,en,"Ferris State University getting nearly 2,500 COVID-19 vaccine doses for students, staff https://t.co/yvEuJVe2Pq"
2021-04-01 21:51:51,en,"A health-care worker in Toronto says she was unable to get her COVID-19 vaccine after she was turned away from her booked appointment.

https://t.co/2yRove2sFD"
2021-04-01 21:51:50,en,"Boris Johnson to unveil vaccine passport trial 'starting next month' in theatres and stadiums before being rolled out to restaurants and pubs - as 72 MPs brand the move 'divisive and discriminatory'
via https://t.co/8dJzSkrnBu https://t.co/cT8LTqu3a3"
2021-04-01 21:51:48,en,"In good, non-April 1 related news: my grandma received her second dose of the COVID vaccine today!"
2021-04-01 21:51:47,en,"Is this true? 

When supply issues became apparent “the federal government should have immediately shared the implications of this with the public, but delayed disclosing the reality until forced to do so at Senate Estimates a week later.” https://t.co/iEOCDpOh4i"
2021-04-01 21:51:46,en,@KyleSew2112 @PoliticsForAlI @Telegraph A lateral flow test will be available in lieu of a #VaccinePassport. It is recognised that not everyone has been offered the vaccine yet so they will be able to gain entry on production of a negative Covid test.
2021-04-01 21:51:41,en,If you don’t find the Ontario covid vaccine rollout plan racist &amp; classist then you need to stop being so ignorant
2021-04-01 21:51:39,en,Finally found where I am on the COVID vaccine list! Somewhere between the last person on Earth and zoo animals. #vaccine
2021-04-01 21:51:34,en,My COVID vaccine provider only injects it directly into the balls
2021-04-01 21:51:33,en,is it possible to get a covid vaccine and not post about it on social media? Is there an award system out there?
2021-04-01 21:51:32,en,"(1/2) HealthPoint is only providing COVID-19 vaccine to our CURRENT PATIENTS. We are not able to make appointments for non-patients or add non-patients to a waitlist. 
We are aware that we are listed on the Department of Health's PhaseFinder/Vaccine Locator website in error. https://t.co/m1HO4k85uo"
2021-04-01 21:51:31,en,@kharyp @AlexLasryWI Covid vaccine thief
2021-04-01 21:51:28,en,UK Miscarriages Rise 366% After Taking COVID-19 Vaccine https://t.co/9X9028lVBH
2021-04-01 21:51:28,en,"COVID vaccine for kids edges closer to reality, as cases surge in Michigan  https://t.co/XIMrvtIbrb via @BridgeMichigan"
2021-04-01 21:51:23,en,"Don't freak out if you get these side effects from a Covid-19 vaccine. They can actually be a good sign
https://t.co/n2QGf143qt"
2021-04-01 21:51:18,en,@Garrett_Archer My doctor told me the vaccine hits haaard for those who have had COVID. Hope you feel better soon!
2021-04-01 21:51:12,en,"$NVAX CEO: 'Burden's on us' to convince FDA on UK data 

https://t.co/WT6hIVtI2s"
2021-04-01 21:51:09,en,"what happened to, if you catch covid ( flu) stay home 14 days bobs your uncle back out, to you need a jab sorry 2 probably  3 ...get tested daily  vaccine passports to go on 
 holiday  pubs etc to start living again..ohh and you can still catch it but what the heck..."
2021-04-01 21:51:03,en,"@1017TheTruth @drkenstruth @1645 hrs I was listening to the Covid vaccine discussion, if one accepts the vaccine, one promotes the vaccine, at a minimum in a “tacit” form. Even if you don’t go around promoting/encouraging others to doit, you took it so you’re in positive support of it"
